id	book_id	sentence	heading
	3	どうやら、あるトレーダーが、あるポートフォリオにアクセスできるか否かを確認するためのコードのようです。	7
	3	そして、これから同じコードを(もっと言えば、ほとんど同じで実は細部が微妙に違っているようなコードを)あちこちで見ることになるのでしょう。	7
	3	たとえば特定のポートフォリオにアクセスできるかだけを確認するなどです。	7
	3		7
	3	では、次のような書き方ではどうでしょうか。	7
	3		7
	3	ここで問題なのは、読者が実際に扱うコードが、上の2つの打ちどちらに近いかということです。	7
	3		7
	3	かつてプログラミングに使えるデータ構造は、非常に基本的なものに限られていました。	7
	3	ビットかバイトかキャラクタです(正確にはすべてがバイトだったのですが、表面上、文字や記号として扱うこともできました)。	7
	3	数値の扱いはやや面倒でした。	7
	3	コンピュータでは2進数が基礎となり、10進数をそのまま扱うことが出来ないからです。	7
	3	このため、何種類かの浮動小数点型を使い分けるということをしてきました。	7
	3	その後、配列や文字列(文字列も正確には配列の一種)、さらにスタックやキュー、ハッシュ、リンクリスト、スキップリスト、その他にも現実世界には存在しないような面白いデータ構造が加わりました。	7
	3	コンピュータサイエンスの世界は、現実世界を制限のあるデータ構造にどう対応付け表現するのかという問題にずっと取り組んできました。	7
	3	心のベテラン技術者なら、取り組み歴史がどのようなものだったのかを語れるでしょう。	7
	3		7
	3	プログラムに暗黙の了解部分があると、他の人が見た時、それがわからずに苦労することになります。	7
	3	暗黙の了解の部分などは作らず、できるだけ明確にしておくべきでしょう。	7
	3	あるキーを手がかりに取得した別のキーを使って存在チェックをするというのは、明解だとはとても言えません。	7
	3	そんなコードを見て、すぐに「なるほど、このコードは利害衝突を阻止するためのビジネスルールの実装だな」などと直感する人はそういないでしょう。	7
	3		7
	3	コードがどのような概念を表現しているのかは、できるかぎりひと目で分かるようにしておくべきです。	7
	3	そうすれば、他のプログラマがコードを見るときに、いちいち「まず、必要な概念を理解してから、それに当てはまるコードを探す」などということをしなくても、何が書いてあるのかすぐに理解できます。	7
